node_id,out_degree,in_degree,total_out,total_in,mean_amount,std_amount,account_age_days,n_counterparties,device,label,ring_type
2378,5,2,12771.050000000001,1270.68,2005.9614285714288,2022.9898460265515,226,7,402,0,none
2379,2,6,3220.65,6546.919999999999,1220.94625,592.09377350504,1049,8,316,0,none
2380,4,3,3076.3300000000004,908.6999999999999,569.2900000000001,632.2118754025425,1276,7,676,0,none
2381,3,3,13133.019999999999,8429.93,3593.8249999999994,3169.3469171358215,379,6,68,0,none
2382,1,3,427.53,5543.02,1492.6375,1033.8318411225057,251,4,305,0,none
2383,1,3,2859.99,3913.1900000000005,1693.295,1177.4578232467607,42,4,399,0,none
2384,5,5,4503.41,14391.74,1889.5149999999999,1946.8737010872069,99,10,79,0,none
2385,4,3,8521.04,3704.8099999999995,1746.55,1824.9721783711034,1150,7,206,0,none
2386,4,1,12038.810000000001,562.14,2520.19,4019.511743871387,1481,5,124,0,none
2387,5,1,2544.63,577.3,520.3216666666667,157.51936530859376,95,6,188,0,none
2388,4,1,4756.86,18936.09,4738.59,7189.281440586396,1129,5,234,0,none
2389,2,5,8132.42,7316.4400000000005,2206.98,2443.764404163614,135,7,74,0,none
2390,3,1,3395.42,212.92,902.085,503.36457947992324,900,4,594,0,none
2391,4,7,10115.53,9518.59,1784.9200000000003,1183.249876153884,1141,11,240,0,none
2392,5,2,10922.0,6962.9,2554.9857142857145,2268.2508915578674,558,7,591,0,none
2393,1,3,841.92,2844.91,921.7075,263.65795629707435,46,4,392,0,none
2394,5,1,9433.4,849.08,1713.7466666666667,1732.590539978278,904,6,214,0,none
2395,4,4,11301.019999999999,4534.93,1979.49375,2682.918161973719,1487,8,137,0,none
2396,2,3,10055.49,5466.400000000001,3104.3779999999997,2542.0594070666402,408,5,679,0,none
2397,5,2,9748.69,5279.219999999999,2146.844285714286,1563.6625269252327,308,7,277,0,none
2398,1,3,373.68,7372.6900000000005,1936.5925000000002,1882.721700310152,212,4,352,0,none
2399,2,5,648.2,8690.41,1334.087142857143,1122.0518042371468,846,7,273,0,none
2400,4,4,6697.59,13960.96,2582.31875,1541.6588848902138,906,8,428,0,none
2401,2,1,886.25,623.73,503.32666666666665,85.35012295766708,1194,3,154,0,none
2402,3,3,3805.91,3350.4,1192.7183333333332,286.61781617202763,1137,6,484,0,none
2403,5,2,7615.09,3778.61,1627.6714285714284,1287.495883626469,1342,7,327,0,none
2404,1,4,258.96,3042.0,660.192,281.206689493689,1214,5,272,0,none
2405,2,2,1926.4499999999998,821.04,686.8725,532.8826278072405,393,4,142,0,none
2406,2,3,5656.03,9586.33,3048.472,2231.6684682398504,847,5,368,0,none
2407,1,0,2052.65,0.0,1026.325,1026.325,467,1,522,0,none
2408,1,3,3428.87,8426.49,2963.8399999999997,1020.9067155475078,514,4,610,0,none
2409,1,2,498.19,869.85,456.0133333333333,58.224298669503575,1399,3,373,0,none
2410,2,3,5803.799999999999,10986.25,3358.0099999999998,2113.198609539577,1032,5,377,0,none
2411,2,1,9119.64,792.25,3303.963333333333,3916.650867874519,1462,3,636,0,none
2412,3,1,2861.25,1140.57,1000.4549999999999,521.9363399160859,642,4,349,0,none
2413,1,1,4110.17,1368.75,2739.46,1370.71,820,2,137,0,none
2414,3,2,3599.17,8476.42,2415.118,1516.7159455929775,746,5,642,0,none
2415,5,2,14445.779999999999,5129.89,2796.5242857142853,1708.7942808045104,187,7,243,0,none
2416,3,7,3685.96,11478.88,1516.484,1185.4766431372657,377,10,272,0,none
2417,1,0,85.68,0.0,42.84,42.84,805,1,683,0,none
2418,2,6,3173.61,10410.609999999999,1698.0275,1967.8010893110486,129,8,95,0,none
2419,3,3,2323.21,5918.95,1373.6933333333334,1037.0683071309986,1399,6,595,0,none
2420,2,2,1652.34,2800.58,1113.23,714.0893940187041,212,4,534,0,none
2421,1,1,2233.99,736.08,1485.0349999999999,748.9549999999998,321,2,68,0,none
2422,3,2,3697.1,779.16,895.2520000000001,708.075989888091,1155,5,525,0,none
2423,1,2,1211.93,2091.45,1101.1266666666668,183.40413123906333,172,3,586,0,none
2424,1,3,3896.85,4083.4799999999996,1995.0825,1178.7535005117695,1353,4,107,0,none
2425,2,6,8650.22,10157.139999999998,2350.92,2936.237263765481,1096,8,650,0,none
2426,4,5,2082.37,3255.64,593.1122222222223,375.0789957026172,130,9,74,0,none
2427,5,2,3636.61,3344.89,997.3571428571429,711.3265725934544,1047,7,38,0,none
2428,3,3,5395.1,7491.5,2147.766666666667,2322.822376167025,958,6,592,0,none
2429,5,1,9189.67,110.08,1549.9583333333333,1208.3088767835352,1143,6,183,0,none
2430,4,2,7539.860000000001,1077.32,1436.1966666666667,1111.6426985722026,1247,6,41,0,none
2431,1,3,657.67,3572.7999999999997,1057.6175,660.1472277975195,1085,4,624,0,none
2432,2,2,4688.01,864.6099999999999,1388.1550000000002,996.476228780697,891,4,615,0,none
2433,5,3,7236.719999999998,10933.37,2271.26125,2891.451464556502,504,8,327,0,none
2434,5,3,12490.43,7305.51,2474.4925,1788.7978561994503,1054,8,645,0,none
2435,4,1,13969.92,1042.54,3002.4919999999997,3068.7191575339702,1436,5,133,0,none
2436,1,4,772.11,7468.2,1648.062,1466.8040204117247,893,5,41,0,none
2437,1,3,2370.35,2983.24,1338.3975,666.7918241615969,1006,4,133,0,none
2438,3,3,7707.709999999999,1932.1,1606.6349999999995,1826.4356318774737,672,6,288,0,none
2439,3,0,2664.99,0.0,666.2475,573.5369814307967,1141,3,470,0,none
2440,4,3,4363.05,24031.999999999996,4056.4357142857143,7638.795519255369,1496,7,266,0,none
2441,4,2,2290.23,583.8299999999999,479.01,261.2578824967137,265,6,348,0,none
2442,3,3,8796.67,7456.8,2708.9116666666664,2786.894055954386,327,6,4,0,none
2443,1,7,974.97,13061.060000000001,1754.5037499999999,891.4529079533239,822,8,483,0,none
2444,5,5,5940.86,6187.709999999999,1212.857,788.0177972362045,737,10,236,0,none
2445,4,4,5974.2,4993.24,1370.9299999999998,954.9779496538126,870,8,586,0,none
2446,1,3,1445.48,4473.52,1479.75,1013.3936973111684,102,4,40,0,none
2447,4,3,1834.25,4288.32,874.652857142857,839.7143508652091,624,7,337,0,none
2448,3,2,3418.92,2250.19,1133.8220000000001,656.2808285909317,886,5,595,0,none
2449,4,4,11547.56,4805.77,2044.16625,1470.4220602087134,890,8,529,0,none
2450,1,4,105.2,5901.4,1201.32,787.3489815069299,996,5,241,0,none
2451,5,1,6493.91,7708.96,2367.145,2543.4721831566526,1088,6,435,0,none
2452,2,1,1491.49,803.36,764.9499999999999,207.24650266450013,973,3,132,0,none
2453,5,3,7723.53,5605.9400000000005,1666.18375,938.2626736279332,1191,8,199,0,none
2454,2,1,2164.99,1668.19,1277.7266666666667,281.30362272028344,948,3,558,0,none
2455,3,1,1841.62,292.32,533.485,209.3957793867871,820,4,662,0,none
2456,1,2,610.61,750.64,453.75,159.96408680284043,921,3,17,0,none
2457,4,2,3870.31,2850.3199999999997,1120.105,777.4686648079993,178,6,544,0,none
2458,1,4,9955.53,4357.42,2862.59,3576.3158260589908,431,5,73,0,none
2459,4,4,6078.27,6117.25,1524.44,1121.9687016022326,805,8,590,0,none
2460,4,4,5846.080000000001,14866.57,2589.08125,1426.3551540328017,1313,8,683,0,none
2461,3,1,5501.360000000001,1946.53,1861.9725,795.2582791890633,1028,4,388,0,none
2462,3,1,7896.15,1810.77,2426.73,2159.7807610959035,162,4,231,0,none
2463,3,4,2190.2000000000003,7771.490000000001,1423.0985714285714,1676.9768295139113,900,7,279,0,none
2464,1,3,737.06,4086.91,1205.9925,533.8852324879853,355,4,127,0,none
2465,5,2,6104.830000000001,2219.3,1189.1614285714288,586.8477303216513,1109,7,10,0,none
2466,5,3,13348.380000000001,1790.9599999999998,1892.4175000000002,2554.6724667741164,1246,8,629,0,none
2467,4,2,10169.64,3619.44,2298.18,903.3622596906146,902,6,265,0,none
2468,2,4,5691.79,7121.0,2135.465,1167.9149794362886,899,6,672,0,none
2469,3,1,2327.63,226.18,638.4525,442.022054618036,527,4,207,0,none
2470,5,1,12391.58,422.05,2135.605,1247.374793686725,685,6,508,0,none
2471,2,3,5921.68,2038.34,1592.0040000000001,2062.8034939043523,1300,5,586,0,none
2472,5,0,3055.46,0.0,509.24333333333334,536.8555183556269,1093,5,25,0,none
2473,1,2,1017.76,1404.5099999999998,807.4233333333333,382.1354718188593,794,3,258,0,none
2474,1,3,3566.31,7821.73,2847.0099999999998,1764.9176353019989,571,4,185,0,none
2475,1,1,801.67,793.33,797.5,4.169999999999959,104,2,231,0,none
2476,4,4,15985.27,5486.01,2683.91,3119.0585929411463,240,8,547,0,none
2477,5,4,14857.68,9384.27,2693.55,3012.8498018432097,313,9,263,0,none
2478,4,3,8030.81,4662.509999999999,1813.331428571429,1231.0852481846898,578,7,112,0,none
2479,5,4,10480.449999999999,3670.0400000000004,1572.2766666666666,1018.8711192513234,1417,9,643,0,none
2480,5,4,7300.2300000000005,2519.5299999999997,1091.0844444444444,956.0606537373512,772,9,267,0,none
2481,1,2,11297.16,2475.37,4590.843333333333,4742.086712495062,375,3,689,0,none
2482,4,3,5197.48,5054.92,1464.6285714285714,911.701980308236,185,7,661,0,none
2483,4,3,1552.9,4308.71,837.3728571428572,886.0060308842515,527,7,158,0,none
2484,5,1,5882.69,574.11,1076.1333333333332,745.7035679291217,1229,6,25,0,none
2485,1,6,1390.64,10948.11,1762.6785714285713,1740.290986813318,593,7,598,0,none
2486,1,1,381.69,14793.96,7587.825,7206.135,1165,2,585,0,none
2487,5,4,5667.35,7070.85,1415.3555555555556,880.9218777585105,1209,9,560,0,none
2488,1,6,1508.25,6242.28,1107.2185714285713,516.0101064189835,192,7,401,0,none
2489,5,2,8475.48,3482.54,1708.2885714285712,1334.3030685656365,924,7,646,0,none
2490,2,2,8319.95,925.06,2311.2525,1982.5038855746916,1439,4,630,0,none
2491,4,1,9588.95,420.16,2001.8220000000001,2080.484661384457,621,5,131,0,none
2492,5,1,10223.32,13461.42,3947.4566666666665,4431.864343481445,104,6,134,0,none
2493,4,3,9140.46,3698.0199999999995,1834.0685714285714,976.3971893567051,1387,7,676,0,none
2494,2,3,1258.14,3777.85,1007.198,948.1086074580274,1328,5,652,0,none
2495,4,1,3760.55,2347.83,1221.676,795.1300968923262,797,5,454,0,none
2496,4,3,2810.5899999999997,14010.310000000001,2402.9857142857145,3179.7370275851304,841,7,694,0,none
2497,2,3,2116.4700000000003,3105.33,1044.3600000000001,189.81130050658203,341,5,449,0,none
2498,1,4,285.74,8186.669999999999,1694.482,2045.6205049558926,1234,5,522,0,none
2499,3,6,4275.84,10890.41,1685.138888888889,1226.367147059825,762,9,474,0,none
2500,5,6,6965.0,25173.78,2921.7072727272725,2650.465425224548,79,11,138,0,none
2501,1,3,3346.65,2237.97,1396.155,1156.845889833646,1034,4,439,0,none
2502,4,5,8766.8,9302.34,2007.6822222222222,1386.1164441447174,1427,9,540,0,none
2503,3,1,10900.07,1842.54,3185.6525,2399.018393378581,1248,4,348,0,none
2504,5,2,10399.99,2128.76,1789.8214285714287,1465.199872932296,437,7,501,0,none
2505,3,1,4301.85,5576.61,2469.615,1860.4817481703494,108,4,591,0,none
2506,2,6,1399.51,8285.619999999999,1210.6412500000001,587.8075206740192,1412,8,419,0,none
2507,4,2,7571.92,2735.23,1717.8583333333336,595.174785095848,1407,6,461,0,none
2508,5,5,4621.75,5661.38,1028.313,551.7106975770907,812,10,39,0,none
2509,3,1,3458.13,1209.04,1166.7925,291.0582185212264,974,4,546,0,none
2510,3,5,3053.6600000000003,4687.95,967.7012500000001,537.859152925687,710,8,616,0,none
2511,2,6,1349.7,13067.43,1802.14125,1437.7393035894713,647,8,477,0,none
2512,3,3,3687.6,1464.71,858.7183333333332,513.8603992466133,205,6,610,0,none
2513,2,2,3375.68,4377.2,1938.22,1073.6983764773047,172,4,177,0,none
2514,3,0,1700.3000000000002,0.0,425.07500000000005,298.5878572129148,372,3,491,0,none
2515,5,4,6936.469999999999,2522.8,1051.03,585.1246128627455,1259,9,221,0,none
2516,5,4,5774.89,12081.21,1984.0111111111114,1877.1691236625693,244,9,252,0,none
2517,1,6,268.04,9591.35,1408.4842857142855,891.0364266380575,363,7,14,0,none
2518,3,6,9189.32,12028.8,2357.568888888889,1906.3611016771338,836,9,640,0,none
2519,5,3,8260.61,6421.46,1835.25875,1290.61236990854,346,8,696,0,none
2520,1,2,1667.69,1264.48,977.39,524.0664998515615,269,3,246,0,none
2521,1,2,873.56,4473.889999999999,1782.4833333333333,1247.303795027053,858,3,278,0,none
2522,1,2,975.85,1115.87,697.2400000000001,201.8636472143181,571,3,565,0,none
2523,4,3,9026.67,3615.54,1806.03,1105.1241199198266,950,7,540,0,none
2524,2,1,8750.94,291.95,3014.296666666667,2426.860596207006,1370,3,204,0,none
2525,3,3,2832.29,2423.58,875.9783333333335,524.6724758811179,251,6,303,0,none
2526,5,1,6152.27,1814.65,1327.82,702.0687065143031,1372,6,673,0,none
2527,5,2,6809.290000000001,3175.9799999999996,1426.467142857143,615.0890898471372,1356,7,34,0,none
2528,5,5,9520.589999999998,5606.52,1512.7109999999998,2344.2197931697874,1248,10,663,0,none
2529,3,3,4416.4,2909.73,1221.0216666666668,1133.690955616751,957,6,178,0,none
2530,4,5,4453.89,7967.389999999999,1380.142222222222,1277.857417952912,941,9,376,0,none
2531,3,5,7676.030000000001,7140.950000000001,1852.1225,1310.5862636597983,969,8,431,0,none
2532,4,4,3540.7200000000003,2274.62,726.9175,436.7214131099482,1045,8,359,0,none
2533,4,4,6068.6900000000005,6469.72,1567.30125,1561.3003378709484,54,8,368,0,none
2534,3,3,4067.4799999999996,1654.21,953.6149999999999,605.8880389079047,1438,6,24,0,none
2535,4,4,2492.0299999999997,6488.58,1122.57625,1292.631741341453,890,8,636,0,none
2536,1,4,2874.97,8010.2,2177.034,2206.462327333961,1178,5,122,0,none
2537,5,2,6539.450000000001,6394.5,1847.707142857143,1545.3615886046523,584,7,100,0,none
2538,2,0,1150.55,0.0,383.51666666666665,294.40391101719797,48,2,230,0,none
2539,3,1,3215.96,4114.71,1832.6675,1461.3007818614037,779,4,564,0,none
2540,5,4,4832.35,4929.56,1084.6566666666668,943.9444038713297,775,9,221,0,none
2541,1,4,519.37,21651.64,4434.202,4226.515937267479,672,5,0,0,none
2542,2,1,21448.84,1221.97,7556.936666666667,9003.204859279587,529,3,363,0,none
2543,4,5,10102.28,5040.78,1682.5622222222219,1232.3304365287186,397,9,581,0,none
2544,1,1,1022.43,297.86,660.145,362.28499999999997,805,2,96,0,none
2545,3,4,7919.96,7992.95,2273.2728571428574,1232.396669533617,581,7,621,0,none
2546,5,2,18686.26,7849.139999999999,3790.7714285714283,3667.9722518557405,1455,7,32,0,none
2547,4,1,13355.83,6850.0,4041.166,2372.8381312816095,284,5,311,0,none
2548,2,2,1196.37,4275.67,1368.01,1021.3206872721223,499,4,430,0,none
2549,1,1,1087.98,621.61,854.7950000000001,233.185,462,2,656,0,none
2550,2,4,4956.35,9630.939999999999,2431.215,1641.8382837818306,828,6,385,0,none
2551,1,5,484.75,19538.019999999997,3337.1283333333326,3074.8973976997277,763,6,169,0,none
2552,1,4,503.49,6916.689999999999,1484.036,779.623856807884,976,5,76,0,none
2553,5,5,8782.86,9513.31,1829.6170000000002,1234.4074477906393,1426,10,530,0,none
2554,3,3,4938.32,2595.53,1255.6416666666667,1321.7594988677865,449,6,228,0,none
2555,4,1,4575.69,295.0,974.1379999999999,972.677659358947,1048,5,384,0,none
2556,2,0,2310.05,0.0,770.0166666666668,765.4123774076879,66,2,694,0,none
2557,5,1,4665.63,217.78,813.9016666666666,931.8844998427768,415,6,166,0,none
2558,3,2,8220.32,962.4300000000001,1836.55,1846.407337171297,711,5,178,0,none
2559,1,3,2926.3,3728.63,1663.7324999999998,915.6668904239959,75,4,611,0,none
2560,3,2,5635.450000000001,1628.08,1452.7060000000001,1352.5772182851522,937,5,571,0,none
2561,5,5,11477.54,5312.330000000001,1678.9870000000003,1288.5015232047651,1027,10,430,0,none
2562,5,0,10065.0,0.0,1677.5,1410.727680962323,1127,5,80,0,none
2563,2,3,2467.81,3759.76,1245.514,1209.0407674284602,789,5,173,0,none
2564,4,0,12641.759999999998,0.0,2528.352,3236.86667976548,917,4,473,0,none
2565,1,3,555.64,5244.62,1450.065,738.519400371446,612,4,226,0,none
2566,4,1,2862.87,323.11,637.196,431.6986431574692,90,5,333,0,none
2567,5,1,7871.030000000001,3226.32,1849.5583333333334,1421.2523096130947,176,6,508,0,none
2568,5,0,13028.12,0.0,2171.3533333333335,1911.048979100803,992,5,321,0,none
2569,5,4,3006.2599999999998,6374.82,1042.3422222222223,1479.4597823588458,1493,9,56,0,none
2570,4,6,4082.6400000000003,3724.63,780.7270000000001,643.5149829032732,53,10,264,0,none
2571,1,3,878.62,5119.48,1499.525,1199.8654925969827,849,4,461,0,none
2572,1,2,802.04,3321.05,1374.3633333333335,825.768320629676,1133,3,448,0,none
2573,2,0,1848.6599999999999,0.0,616.2199999999999,602.1496581969192,1245,2,332,0,none
2574,2,0,2688.84,0.0,896.2800000000001,640.6753123072559,831,2,259,0,none
2575,4,2,2662.9300000000003,3886.16,1091.515,947.538958262403,941,6,110,0,none
2576,3,5,2329.61,4238.72,821.04125,424.7851138351455,1054,8,183,0,none
2577,4,1,3470.33,220.89,738.2439999999999,487.3629216343813,1292,5,560,0,none
2578,4,2,7543.91,849.3799999999999,1398.8816666666664,1448.8981069812635,209,6,650,0,none
2579,2,4,4277.46,4541.8,1469.8766666666668,1008.6409771844268,1391,6,96,0,none
2580,5,1,14122.079999999998,4359.41,3080.248333333333,1871.1707852698057,68,6,266,0,none
2581,2,6,6503.2300000000005,43809.100000000006,6289.04125,7265.886620114639,1259,8,200,0,none
2582,3,1,2089.74,4341.11,1607.7124999999999,1579.9602884625772,142,4,248,0,none
2583,1,3,3823.58,6549.26,2593.21,874.3653432347373,316,4,505,0,none
2584,2,5,2414.81,7539.030000000001,1421.9771428571428,1483.7825363067795,35,7,246,0,none
2585,1,4,2772.58,4211.7,1396.8560000000002,906.9155526199779,684,5,421,0,none
2586,5,2,6514.469999999999,4034.42,1506.9842857142855,1382.0938776659248,521,7,606,0,none
2587,2,3,1712.1,6107.65,1563.95,1252.3388956348836,274,5,143,0,none
2588,1,3,733.11,6433.2,1791.5774999999999,1649.5643958690275,693,4,140,0,none
2589,2,1,445.42,3802.22,1415.8799999999999,1687.4283590323669,621,3,61,0,none
2590,5,3,10308.68,4379.53,1836.02625,750.7907204230999,1158,8,598,0,none
2591,4,3,6148.7,2324.4399999999996,1210.4485714285713,1006.0239559406778,1342,7,446,0,none
2592,3,2,3879.79,5816.86,1939.33,1816.8558430541482,989,5,546,0,none
2593,1,4,2117.22,3217.41,1066.926,643.2875633680476,212,5,604,0,none
2594,5,0,6353.53,0.0,1058.9216666666666,1007.7894938828027,464,5,572,0,none
2595,3,2,4684.93,1923.27,1321.64,544.5059949348584,1372,5,513,0,none
2596,3,5,3018.3900000000003,4734.55,969.1175000000001,347.61750864815485,160,8,347,0,none
2597,4,4,5333.82,14344.01,2459.72875,1749.5321690771902,628,8,259,0,none
2598,5,5,5207.9800000000005,11426.330000000002,1663.4309999999998,1601.5326602879506,1415,10,655,0,none
2599,5,0,15256.16,0.0,2542.693333333333,2179.231028831551,1427,5,397,0,none
2600,1,4,622.32,11894.16,2503.296,2082.0956654543998,634,5,305,0,none
2601,5,4,2755.42,6892.85,1072.03,938.0175875394519,1011,9,585,0,none
2602,3,6,2848.12,5163.75,890.2077777777778,344.76260140623583,701,9,365,0,none
2603,4,4,7833.8099999999995,3204.85,1379.8325,752.8746002447884,1137,8,493,0,none
2604,1,3,1709.94,7822.040000000001,2382.995,2224.4510471181425,76,4,343,0,none
2605,1,0,399.78,0.0,199.89,199.89,241,1,71,0,none
2606,5,2,13589.16,2887.98,2353.8771428571426,3100.0459258658657,932,7,323,0,none
2607,4,3,6385.14,2172.75,1222.5557142857142,1010.6638554627228,371,7,562,0,none
2608,4,4,3372.8,7292.95,1333.21875,1746.3684821253896,1009,8,550,0,none
2609,4,3,5396.449999999999,3096.96,1213.3442857142857,721.8134331738388,546,7,36,0,none
2610,2,1,1039.5,1362.3,800.6,459.4776399347415,1333,3,211,0,none
2611,1,2,807.76,14317.560000000001,5041.7733333333335,3455.3902439071753,1234,3,644,0,none
2612,4,4,3963.06,32746.06,4588.639999999999,8734.385801468814,754,8,369,0,none
2613,1,2,793.7,853.48,549.0600000000001,173.58043687773883,1166,3,218,0,none
2614,4,3,4299.87,10593.88,2127.6785714285716,2965.4768362726063,428,7,60,0,none
2615,5,3,5080.910000000001,3863.34,1118.03125,830.0292091161234,756,8,94,0,none
2616,3,1,5810.97,2675.94,2121.7275,1157.6107438032657,320,4,209,0,none
2617,5,3,12317.890000000001,2926.88,1905.59625,1816.95784932492,1295,8,263,0,none
2618,2,2,1786.0900000000001,2680.7999999999997,1116.7225,931.9964072187993,1239,4,390,0,none
2619,5,2,5002.66,11090.68,2299.0485714285714,2382.607765558141,1356,7,639,0,none
2620,4,3,3485.04,5941.530000000001,1346.652857142857,1111.8154368639516,1319,7,245,0,none
2621,2,3,12771.55,813.71,2717.0519999999997,4821.629258354068,1440,5,636,0,none
2622,4,0,10407.22,0.0,2081.444,1882.103737423631,365,4,245,0,none
2623,2,4,6576.3099999999995,8879.17,2575.9133333333334,2664.540616239296,1399,6,408,0,none
2624,1,1,3903.63,799.01,2351.32,1552.31,869,2,630,0,none
2625,2,1,7177.08,1778.91,2985.33,2328.0659688820388,651,3,104,0,none
2626,2,6,1276.25,15672.8,2118.63125,2822.400040778404,853,8,499,0,none
2627,2,1,2301.7,693.51,998.4033333333333,228.40880110499734,533,3,241,0,none
2628,1,0,91.8,0.0,45.9,45.9,454,1,41,0,none
2629,1,3,378.59,2084.32,615.7275,444.29687301257246,384,4,468,0,none
2630,2,2,2898.7000000000003,1786.49,1171.2975000000001,830.528983792107,151,4,695,0,none
2631,3,2,1771.4499999999998,783.87,511.06399999999996,213.69861671054406,759,5,412,0,none
2632,1,5,642.7,12165.359999999999,2134.6766666666667,2177.09160337568,1335,6,583,0,none
2633,2,2,2706.31,9093.109999999999,2949.855,3581.495780414239,956,4,380,0,none
2634,4,3,11837.6,6102.0,2562.8,1250.7516315742764,795,7,489,0,none
2635,3,2,5695.49,8236.32,2786.362,2661.2625101962412,660,5,129,0,none
2636,4,6,2524.12,7928.34,1045.246,1053.9220217473398,712,10,169,0,none
2637,2,2,7649.54,3710.06,2839.8999999999996,2477.780836383638,337,4,430,0,none
2638,3,8,11164.720000000001,18716.74,2716.4963636363636,3188.9339577906617,1239,11,174,0,none
2639,4,1,6015.6,679.31,1338.982,1035.867743631396,321,5,264,0,none
2640,5,2,8847.210000000001,2110.96,1565.4528571428575,1549.1597031544395,1083,7,499,0,none
2641,2,4,1511.02,12241.11,2292.021666666667,3359.224866926975,1147,6,578,0,none
2642,3,4,5253.72,7696.65,1850.052857142857,1292.9284605743915,875,7,694,0,none
2643,5,4,6819.41,9071.910000000002,1765.702222222222,1435.460563479949,1298,9,200,0,none
2644,3,4,6409.58,6148.07,1793.95,1392.8868474810558,457,7,185,0,none
2645,5,5,4969.49,4588.999999999999,955.8489999999999,678.1916346350786,1325,10,579,0,none
2646,1,2,1393.8,1523.6299999999999,972.4766666666666,573.7393653529061,1102,3,237,0,none
2647,2,3,1585.86,8028.55,1922.882,2440.846264420601,1204,5,645,0,none
2648,5,1,13427.21,674.93,2350.3566666666666,1340.8544864086566,1006,6,3,0,none
2649,5,1,5017.15,1019.54,1006.1149999999999,292.0932049734582,1274,6,118,0,none
2650,1,2,328.45,1537.6599999999999,622.0366666666667,395.94973732645525,1489,3,46,0,none
2651,4,4,7026.57,6643.360000000001,1708.74125,748.6434118029341,647,8,124,0,none
2652,3,6,3930.36,6337.62,1140.8866666666665,912.6572935481679,1226,9,163,0,none
2653,2,5,2527.34,3069.0899999999997,799.49,395.4862454534382,1124,7,275,0,none
2654,2,5,8256.09,13003.189999999999,3037.0400000000004,2144.2138930220026,695,7,47,0,none
2655,5,3,7229.530000000001,3060.29,1286.2275,803.9775579540452,1392,8,637,0,none
2656,2,1,1678.77,1227.45,968.7400000000001,501.52096353658703,609,3,146,0,none
2657,2,8,2123.98,6437.97,856.195,708.2598648554075,861,10,286,0,none
2658,4,0,4273.63,0.0,854.726,1087.523938414231,185,4,376,0,none
2659,3,7,2883.2799999999997,11755.03,1463.8310000000001,1578.775139014103,361,10,533,0,none
2660,4,1,8714.56,463.34,1835.58,1316.968407472252,1265,5,220,0,none
2661,3,3,4861.17,5212.7300000000005,1678.983333333333,926.430684934868,612,6,482,0,none
2662,3,4,6212.3099999999995,4278.04,1498.6214285714286,782.3353824183548,609,7,638,0,none
2663,2,1,1969.46,2565.47,1511.6433333333334,948.1692912953653,391,3,395,0,none
2664,2,6,4053.61,13811.210000000003,2233.1025000000004,2359.4597796834237,752,8,128,0,none
2665,1,1,1470.97,1305.91,1388.44,82.52999999999997,1214,2,394,0,none
2666,3,1,3539.46,174.22,928.42,554.5826047127696,1345,4,273,0,none
2667,5,3,5256.41,3555.08,1101.4362499999997,609.27913139089,133,8,425,0,none
2668,4,3,8938.23,2871.46,1687.0985714285714,1498.7941659826652,874,7,517,0,none
2669,3,2,2784.48,5008.76,1558.648,1247.8599878736397,716,5,272,0,none
2670,2,4,4513.3,17238.13,3625.2383333333332,3284.700076214046,932,6,211,0,none
2671,2,2,1224.82,5768.68,1748.375,1183.2212192675552,687,4,396,0,none
2672,5,3,10896.2,2078.5299999999997,1621.84125,1520.6026255932013,616,8,199,0,none
2673,5,3,7995.0199999999995,11605.94,2450.12,2475.6730537421536,723,8,348,0,none
2674,3,3,2535.4700000000003,4936.63,1245.3500000000001,823.7850540847007,885,6,216,0,none
2675,5,0,8943.300000000001,0.0,1490.5500000000002,1556.7170497342584,766,5,158,0,none
2676,1,2,1626.3,9015.64,3547.313333333333,3371.127042769063,724,3,85,0,none
2677,4,4,3864.7799999999997,4073.51,992.28625,444.2392325633087,1232,8,548,0,none
2678,5,6,23910.14,9001.589999999998,2991.975454545455,3796.328849522352,1126,11,486,0,none
2679,4,1,14639.17,2041.83,3336.2,5115.5554231109645,531,5,46,0,none
2680,3,1,5402.37,2027.24,1857.4025,1161.444390153377,1206,4,457,0,none
2681,3,1,4798.959999999999,8245.0,3260.99,2912.5695714437447,1284,4,407,0,none
2682,2,2,11087.33,1660.52,3186.9625,4084.006276821664,255,4,191,0,none
2683,2,2,9834.24,1418.31,2813.1375000000003,2510.4146401179923,886,4,60,0,none
2684,3,4,5703.6900000000005,29038.98,4963.238571428571,8271.890493200328,449,7,465,0,none
2685,4,3,6968.66,2579.12,1363.9685714285715,965.7078411555887,1116,7,548,0,none
2686,4,5,4686.08,8095.610000000001,1420.1877777777781,609.2522752755176,381,9,252,0,none
2687,1,5,717.96,10717.68,1905.9399999999998,2119.1077041371286,1016,6,519,0,none
2688,1,2,3496.7,596.54,1364.4133333333332,1523.3295449405848,405,3,119,0,none
2689,2,5,1192.18,4351.15,791.9042857142857,546.6859483379869,781,7,340,0,none
2690,1,3,2407.95,11212.58,3405.1324999999997,3657.120348876798,1424,4,116,0,none
2691,4,2,5260.02,4644.05,1650.6783333333333,739.5451545694976,590,6,272,0,none
2692,4,5,9878.710000000001,3313.74,1465.8277777777778,1709.439291878271,1317,9,42,0,none
2693,2,3,3466.7000000000003,4574.14,1608.1680000000001,1261.7030413595744,1480,5,164,0,none
2694,1,1,954.12,713.93,834.025,120.09500000000003,1316,2,347,0,none
2695,3,5,4198.22,3707.1499999999996,988.17125,411.4166159879029,273,8,125,0,none
