src,dst,amount,timestamp,shared_device
2435,1217,2300.92,1449359,0
2436,697,772.11,1449600,0
2437,792,2370.35,1449706,0
2438,754,1279.65,1449991,0
2438,727,5604.49,1450169,0
2438,2991,823.57,1450183,0
2439,1952,735.44,1450483,0
2439,706,377.89,1450555,0
2439,489,1551.66,1450887,0
2440,1622,440.02,1451110,0
2440,147,2491.47,1451118,0
2440,2659,394.05,1451210,0
2440,2071,1037.51,1451218,0
2441,304,280.13,1451259,0
2441,1619,1000.27,1451445,0
2441,962,619.05,1451780,0
2441,557,390.78,1452055,0
2442,87,7135.7,1452442,0
2442,1389,485.04,1452765,0
2442,689,1175.93,1453137,0
2443,490,974.97,1453138,0
2444,1764,193.11,1453414,0
2444,1266,618.48,1453441,0
2444,2792,2817.43,1453824,0
2444,1611,1239.55,1453926,0
2444,1624,1072.29,1454109,0
2445,691,462.17,1454273,0
2445,695,862.37,1454455,0
2445,2377,2389.89,1454522,0
2445,1212,2259.77,1454739,0
2446,1202,1445.48,1454944,0
2447,2782,343.75,1454957,0
2447,1144,129.56,1455121,0
2447,966,1275.77,1455432,0
2447,96,85.17,1455580,0
2448,2299,331.67,1455597,0
2448,2893,1106.88,1455675,0
2448,1252,1980.37,1456024,0
2449,2931,3826.74,1456340,0
2449,2530,959.84,1456563,0
2449,1241,2156.07,1456901,0
2449,1480,4604.91,1456965,0
2450,2088,105.2,1456988,0
2451,1514,372.21,1457360,0
2451,535,748.2,1457557,0
2451,595,509.33,1457833,0
2451,2778,2763.64,1457958,0
2451,1005,2100.53,1458093,0
2452,2351,494.11,1458429,0
2452,2847,997.38,1458515,0
2453,1436,563.33,1458741,0
2453,883,3435.82,1459058,0
2453,926,702.09,1459105,0
2453,258,1129.66,1459161,0
2453,2686,1892.63,1459454,0
2454,793,1148.46,1459530,0
2454,1221,1016.53,1459719,0
2455,169,751.97,1460069,0
2455,1897,358.77,1460166,0
2455,1115,730.88,1460445,0
2456,796,610.61,1460609,0
2457,2177,715.49,1460697,0
2457,1776,469.57,1461080,0
2457,1803,2099.56,1461082,0
2457,2893,585.69,1461433,0
2458,118,9955.53,1461632,0
2459,2632,1889.07,1462009,0
2459,734,3164.68,1462128,0
2459,1002,458.3,1462386,0
2459,1470,566.22,1462712,0
2460,2602,1435.25,1462864,0
2460,2545,2243.88,1463156,0
2460,1818,1122.81,1463535,0
2460,2349,1044.14,1463924,0
2461,1493,537.61,1464038,0
2461,1596,2474.85,1464420,0
2461,1659,2488.9,1464771,0
2462,2527,1650.61,1464951,0
2462,2060,232.45,1465118,0
2462,1479,6013.09,1465409,0
2463,241,793.59,1465424,0
2463,2795,982.23,1465527,0
2463,1832,414.38,1465805,0
2464,223,737.06,1466158,0
2465,1058,392.87,1466292,0
2465,607,1423.52,1466522,0
2465,612,1797.88,1466917,0
2465,2167,2017.42,1467172,0
2465,1915,473.14,1467496,0
2466,1437,688.46,1467892,0
2466,794,8388.99,1468182,0
2466,1922,1157.18,1468508,0
2466,2964,432.45,1468583,0
2466,1214,2681.3,1468778,0
2467,1199,2470.11,1469085,0
2467,2503,1842.54,1469226,0
2467,2634,2523.23,1469379,0
2467,513,3333.76,1469773,0
2468,1468,1965.69,1469796,0
2468,2626,3726.1,1470192,0
2469,1516,1383.22,1470211,0
2469,2752,500.58,1470544,0
2469,576,443.83,1470707,0
2470,2092,3442.3,1470759,0
2470,664,2069.46,1471022,0
2470,2310,541.74,1471167,0
2470,2335,3094.26,1471548,0
2470,2942,3243.82,1471618,0
2471,51,5564.6,1471747,0
2471,2324,357.08,1471827,0
2472,2874,192.81,1471871,0
2472,1210,1439.65,1471980,0
2472,2640,202.29,1472314,0
2472,1107,1051.66,1472396,0
2472,282,169.05,1472499,0
2473,117,1017.76,1472888,0
2474,104,3566.31,1473200,0
2475,2596,801.67,1473247,0
2476,2341,10015.7,1473287,0
2476,1547,197.73,1473659,0
2476,2334,5121.2,1474030,0
2476,1762,650.64,1474129,0
2477,2081,544.35,1474273,0
2477,2323,9760.05,1474326,0
2477,276,1802.28,1474406,0
2477,1819,88.72,1474773,0
2477,552,2662.28,1475120,0
2478,1938,2193.83,1475239,0
2478,1144,239.4,1475297,0
2478,476,1130.24,1475470,0
2478,1066,4467.34,1475869,0
2479,2329,1157.78,1476089,0
2479,773,3086.04,1476377,0
2479,2053,2418.08,1476558,0
2479,1379,2071.88,1476927,0
2479,1944,1746.67,1476946,0
2480,1575,3512.77,1477081,0
2480,503,1338.25,1477110,0
2480,2705,1620.41,1477217,0
2480,294,577.92,1477402,0
2480,2736,250.88,1477716,0
2481,314,11297.16,1478003,0
2482,2277,1201.33,1478215,0
2482,852,900.87,1478458,0
2482,1696,1771.34,1478682,0
2482,2638,1323.94,1478843,0
2483,2657,426.66,1479222,0
2483,855,168.4,1479579,0
2483,351,584.44,1479893,0
2483,422,373.4,1480093,0
2484,2290,165.79,1480350,0
2484,330,1437.5,1480527,0
2484,786,2488.1,1480663,0
2484,1756,1077.73,1480779,0
2484,104,713.57,1480802,0
2485,2174,1390.64,1481075,0
2486,2212,381.69,1481108,0
2487,1705,142.67,1481503,0
2487,2836,1637.61,1481784,0
2487,1829,1293.85,1482141,0
2487,295,1055.42,1482202,0
2487,144,1537.8,1482243,0
2488,2882,1508.25,1482511,0
2489,2466,223.09,1482878,0
2489,997,875.16,1483152,0
2489,2279,4719.29,1483490,0
2489,315,1013.46,1483717,0
2489,1583,1644.48,1483989,0
2490,2567,3226.32,1484101,0
2490,2278,5093.63,1484271,0
2491,256,4205.44,1484669,0
2491,1339,4862.94,1484833,0
2491,2811,132.62,1484980,0
2491,514,387.95,1485125,0
2492,1097,324.08,1485333,0
2492,2346,2658.88,1485475,0
2492,2851,854.92,1485738,0
2492,1247,2233.37,1485757,0
2492,1614,4152.07,1486111,0
2493,2596,736.67,1486254,0
2493,1192,3492.95,1486491,0
2493,802,2668.01,1486856,0
2493,202,2242.83,1487048,0
2494,591,475.66,1487234,0
2494,914,782.48,1487415,0
2495,902,1392.53,1487501,0
2495,62,430.6,1487560,0
2495,499,223.74,1487778,0
2495,1424,1713.68,1488146,0
2496,2534,408.88,1488362,0
2496,1258,1425.61,1488415,0
2496,2883,215.12,1488519,0
2496,2552,760.98,1488639,0
2497,370,1262.15,1488785,0
2497,2674,854.32,1488997,0
2498,849,285.74,1489346,0
2499,1389,3295.76,1489684,0
2499,1578,176.64,1489879,0
2499,262,803.44,1490228,0
2500,2944,1071.13,1490471,0
2500,513,73.61,1490802,0
2500,2612,3951.47,1490888,0
2500,2545,169.51,1491126,0
2500,1478,1699.28,1491409,0
2501,2075,3346.65,1491640,0
2502,455,133.94,1491967,0
2502,1451,2785.33,1492024,0
2502,613,2672.73,1492418,0
2502,1125,3174.8,1492740,0
2503,902,4165.75,1492830,0
2503,263,189.84,1493024,0
2503,1478,6544.48,1493084,0
2504,2817,382.1,1493144,0
2504,232,2223.04,1493250,0
2504,2194,178.57,1493593,0
2504,2299,4530.94,1493668,0
2504,1982,3085.34,1493767,0
2505,1265,1056.67,1494020,0
2505,1757,1005.81,1494233,0
2505,2590,2239.37,1494433,0
2506,314,723.66,1494773,0
2506,2078,675.85,1495149,0
2507,2712,2076.56,1495457,0
2507,1745,1504.88,1495545,0
2507,2443,2833.5,1495706,0
2507,946,1156.98,1495891,0
2508,854,377.9,1495896,0
2508,2213,1921.7,1496277,0
2508,822,833.46,1496550,0
2508,1232,528.86,1496583,0
2508,1969,959.83,1496915,0
2509,307,1383.9,1497164,0
2509,1755,1395.1,1497208,0
2509,2603,679.13,1497253,0
2510,2776,266.36,1497570,0
2510,2146,700.0,1497774,0
2510,122,2087.3,1497982,0
2511,1887,317.82,1498362,0
2511,890,1031.88,1498560,0
2512,108,865.61,1498890,0
2512,357,1889.86,1499084,0
2512,1972,932.13,1499153,0
2513,2811,1445.12,1499254,0
2513,360,1930.56,1499383,0
2514,1066,628.62,1499775,0
2514,2217,301.36,1499960,0
2514,1908,770.32,1500098,0
2515,1290,514.03,1500168,0
2515,2843,1201.16,1500343,0
2515,150,1776.77,1500605,0
2515,634,1469.19,1500816,0
2515,186,1975.32,1501174,0
2516,1373,147.66,1501391,0
2516,636,865.65,1501612,0
2516,1954,1801.42,1502008,0
2516,2550,2454.55,1502208,0
2516,2952,505.61,1502541,0
2517,435,268.04,1502546,0
2518,2193,108.79,1502609,0
2518,2261,2475.07,1502899,0
2518,309,6605.46,1502946,0
2519,885,1484.38,1503135,0
2519,1017,3067.18,1503338,0
2519,1958,3183.28,1503476,0
2519,1635,435.67,1503796,0
2519,2389,90.1,1503851,0
2520,1219,1667.69,1504072,0
2521,1223,873.56,1504301,0
2522,2021,975.85,1504326,0
2523,1359,2412.41,1504444,0
2523,514,357.39,1504550,0
2523,879,2683.06,1504759,0
2523,2155,3573.81,1504987,0
2524,1769,6185.47,1505030,0
2524,2663,2565.47,1505425,0
2525,2213,1842.97,1505680,0
2525,2347,165.97,1505731,0
2525,2033,823.35,1506075,0
2526,429,751.58,1506407,0
2526,1704,1317.85,1506432,0
2526,2391,2099.33,1506599,0
2526,2165,1876.95,1506716,0
2526,1089,106.56,1507063,0
2527,628,538.85,1507196,0
2527,2072,1596.06,1507395,0
2527,412,494.98,1507706,0
2527,2722,1979.54,1507847,0
2527,1701,2199.86,1508019,0
2528,2056,271.73,1508316,0
2528,2062,8360.57,1508656,0
2528,2848,310.32,1508986,0
2528,1542,228.06,1509221,0
2528,458,349.91,1509576,0
2529,2601,3383.07,1509616,0
2529,2639,679.31,1509812,0
2529,1380,354.02,1509897,0
2530,242,1120.21,1510217,0
2530,643,343.11,1510425,0
2530,1695,976.08,1510726,0
2530,2771,2014.49,1510875,0
2531,568,1479.29,1511132,0
2531,1362,1341.98,1511144,0
2531,464,4854.76,1511400,0
2532,404,1524.21,1511446,0
2532,2089,380.19,1511553,0
2532,382,1049.04,1511568,0
2532,2683,587.28,1511676,0
2533,1607,463.28,1512063,0
2533,2381,2764.14,1512267,0
2533,529,1348.35,1512426,0
2533,2765,1492.92,1512641,0
2534,587,2076.69,1513011,0
2534,326,1318.26,1513072,0
2534,737,672.53,1513435,0
2535,1466,532.93,1513513,0
2535,1242,186.53,1513687,0
2535,1592,234.88,1513903,0
2535,1899,1537.69,1514216,0
2536,2408,2874.97,1514344,0
2537,1639,1453.41,1514499,0
2537,2525,633.64,1514787,0
2537,540,3273.64,1515027,0
2537,336,863.66,1515118,0
2537,558,315.1,1515141,0
2538,1885,434.93,1515233,0
2538,2965,715.62,1515553,0
2539,2584,724.98,1515633,0
2539,167,403.66,1515814,0
2539,409,2087.32,1515881,0
2540,77,760.99,1516035,0
2540,679,2157.93,1516067,0
2540,1440,756.23,1516396,0
2540,968,907.6,1516452,0
2540,705,249.6,1516762,0
2541,1791,519.37,1516810,0
2542,58,1159.5,1517147,0
2542,2044,20289.34,1517282,0
2543,887,3820.53,1517423,0
2543,1259,2631.62,1517434,0
2543,1552,3217.8,1517719,0
2543,1444,432.33,1517986,0
2544,1419,1022.43,1518200,0
2545,174,2176.42,1518287,0
2545,1518,1315.22,1518404,0
2545,1432,4428.32,1518432,0
2546,1390,2704.98,1518745,0
2546,79,1739.53,1519001,0
2546,2848,11969.73,1519306,0
2546,2377,1766.65,1519428,0
2546,1283,505.37,1519593,0
2547,2608,5787.94,1519760,0
2547,388,5028.6,1519872,0
2547,1080,1930.46,1520229,0
2547,2201,608.83,1520577,0
2548,973,987.93,1520695,0
2548,693,208.44,1520867,0
2549,1169,1087.98,1521001,0
2550,2232,272.22,1521034,0
2550,526,4684.13,1521162,0
2551,741,484.75,1521338,0
2552,826,503.49,1521718,0
2553,2320,3881.69,1522100,0
2553,2131,203.67,1522398,0
2553,1018,1058.58,1522700,0
2553,1868,713.89,1523051,0
2553,1938,2925.03,1523306,0
2554,356,330.58,1523601,0
2554,1048,489.76,1523752,0
2554,2400,4117.98,1524089,0
2555,2060,951.24,1524166,0
2555,107,350.51,1524334,0
2555,2977,2861.95,1524404,0
2555,2445,411.99,1524448,0
2556,2409,496.17,1524733,0
2556,278,1813.88,1525061,0
2557,858,94.37,1525183,0
2557,266,537.49,1525518,0
2557,2355,536.67,1525581,0
2557,1627,644.7,1525831,0
2557,1728,2852.4,1526211,0
2558,699,5054.27,1526526,0
2558,178,2780.71,1526566,0
2558,2733,385.34,1526583,0
2559,2019,2926.3,1526757,0
2560,2794,4038.3,1526980,0
2560,1834,1304.48,1526999,0
2560,2643,292.67,1527344,0
2561,1394,1807.52,1527538,0
2561,572,671.11,1527903,0
2561,219,853.91,1527920,0
2561,249,4217.97,1527982,0
2561,1233,3927.03,1528222,0
2562,1371,2675.28,1528571,0
2562,68,4217.8,1528682,0
2562,308,1137.41,1529046,0
2562,2269,509.97,1529389,0
2562,382,1524.54,1529396,0
2563,2176,2184.14,1529542,0
2563,2273,283.67,1529662,0
2564,2162,8819.81,1529677,0
2564,799,1301.33,1529947,0
2564,701,341.05,1529955,0
2564,969,2179.57,1530006,0
2565,856,555.64,1530109,0
2566,2974,340.88,1530487,0
2566,201,1447.82,1530678,0
2566,2814,721.76,1530690,0
2566,733,352.41,1530865,0
2567,529,236.13,1531092,0
2567,386,1633.0,1531142,0
2567,337,4152.54,1531507,0
2567,413,1453.69,1531573,0
2567,2867,395.67,1531755,0
2568,2035,1103.44,1531781,0
2568,1044,4729.2,1532143,0
2568,635,1401.89,1532263,0
2568,1988,4880.51,1532300,0
2568,1145,913.08,1532578,0
2569,1566,668.61,1532743,0
2569,477,632.06,1532765,0
2569,1233,480.58,1533076,0
2569,2351,240.34,1533122,0
2569,323,984.67,1533197,0
2570,522,356.86,1533422,0
2570,1989,1968.38,1533560,0
2570,401,1256.9,1533638,0
2570,2692,500.5,1533656,0
2571,863,878.62,1533678,0
2572,2647,802.04,1533965,0
2573,2771,1433.33,1533977,0
2573,2428,415.33,1534320,0
2574,2481,1229.49,1534533,0
2574,1710,1459.35,1534589,0
2575,411,564.72,1534828,0
2575,347,1194.48,1535153,0
2575,1796,648.22,1535540,0
2575,1334,255.51,1535672,0
2576,1726,1375.13,1536040,0
2576,1416,707.67,1536364,0
2576,2079,246.81,1536474,0
2577,794,282.07,1536679,0
2577,2453,970.76,1536863,0
2577,123,671.0,1537173,0
2577,1284,1546.5,1537561,0
2578,523,4535.71,1537627,0
2578,1498,1495.74,1537747,0
2578,774,703.53,1537817,0
2578,2218,808.93,1538202,0
2579,2482,3389.53,1538228,0
2579,1964,887.93,1538563,0
2580,2225,3269.49,1538863,0
2580,1584,1543.48,1539093,0
2580,2359,481.01,1539443,0
2580,1902,2589.24,1539661,0
2580,1576,6238.86,1539741,0
2581,184,5764.81,1540030,0
2581,880,738.42,1540380,0
2582,2053,615.91,1540512,0
2582,1012,818.73,1540704,0
2582,2510,655.1,1540928,0
2583,334,3823.58,1541315,0
2584,1955,2019.49,1541465,0
2584,687,395.32,1541722,0
2585,1390,2772.58,1542044,0
2586,1896,990.54,1542152,0
2586,2051,720.65,1542296,0
2586,2582,4341.11,1542546,0
2586,244,90.42,1542572,0
2586,868,371.75,1542922,0
2587,1383,391.84,1543111,0
2587,325,1320.26,1543332,0
2588,1631,733.11,1543480,0
2589,708,235.27,1543570,0
2589,991,210.15,1543653,0
2590,2511,3136.49,1543941,0
2590,411,2631.43,1544085,0
2590,2708,1445.33,1544365,0
2590,2489,1802.39,1544599,0
2590,208,1293.04,1544735,0
2591,2313,3468.37,1544988,0
2591,2614,1187.61,1545233,0
2591,2207,1017.16,1545344,0
2591,941,475.56,1545443,0
2592,242,2290.61,1545718,0
2592,843,1178.81,1545957,0
2592,2067,410.37,1546296,0
2593,213,2117.22,1546486,0
2594,1914,284.98,1546726,0
2594,1230,1001.35,1546885,0
2594,2887,2508.25,1547073,0
2594,553,237.27,1547361,0
2594,829,2321.68,1547530,0
2595,2817,1479.14,1547861,0
2595,1907,1395.02,1547866,0
2595,2462,1810.77,1548161,0
2596,2424,937.73,1548226,0
2596,2887,1375.67,1548401,0
2596,2159,704.99,1548783,0
2597,1200,1219.92,1549061,0
2597,404,189.57,1549189,0
2597,509,364.04,1549362,0
2597,2274,3560.29,1549386,0
2598,692,826.02,1549402,0
2598,2256,2677.41,1549416,0
2598,1876,735.32,1549585,0
2598,2244,810.72,1549618,0
2598,2179,158.51,1549932,0
2599,1812,3653.68,1550050,0
2599,2654,1899.56,1550408,0
2599,2252,1725.78,1550530,0
2599,648,6775.38,1550643,0
2599,2729,1201.76,1550729,0
2600,2590,622.32,1550895,0
2601,2531,633.56,1551250,0
2601,2638,409.05,1551592,0
2601,1948,407.68,1551938,0
2601,829,237.41,1552029,0
2601,757,1067.72,1552091,0
2602,384,1088.76,1552130,0
2602,2899,962.33,1552293,0
2602,723,797.03,1552690,0
2603,2083,2059.35,1552709,0
2603,1928,1882.77,1553032,0
2603,1556,1006.21,1553148,0
2603,617,2885.48,1553367,0
2604,847,1709.94,1553477,0
2605,2905,399.78,1553758,0
2606,1916,1036.38,1554061,0
2606,1237,803.18,1554318,0
2606,1421,151.33,1554631,0
2606,1573,9825.27,1554722,0
2606,1499,1773.0,1554955,0
2607,76,229.24,1555264,0
2607,2304,645.91,1555650,0
2607,931,2716.8,1555956,0
2607,2081,2793.19,1556317,0
2608,1011,214.83,1556353,0
2608,2437,993.85,1556581,0
2608,2139,1773.07,1556883,0
2608,1600,391.05,1557232,0
2609,2290,2381.97,1557394,0
2609,1287,1782.5,1557763,0
2609,2506,1037.54,1557857,0
2609,2444,194.44,1558040,0
2610,2994,236.82,1558104,0
2610,1147,802.68,1558342,0
2611,2308,807.76,1558648,0
2612,1752,875.53,1558694,0
2612,2233,1057.37,1558995,0
2612,2300,1315.47,1559089,0
2612,2165,714.69,1559411,0
2613,2080,793.7,1559602,0
2614,2944,772.74,1559844,0
2614,760,749.23,1560243,0
2614,1566,639.55,1560535,0
2614,1493,2138.35,1560878,0
2615,1548,729.78,1561186,0
2615,627,2179.94,1561375,0
2615,1765,175.55,1561626,0
2615,2035,768.75,1561703,0
2615,2274,1226.89,1562093,0
2616,1287,314.82,1562429,0
2616,1453,2039.71,1562450,0
2616,545,3456.44,1562838,0
2617,1467,1359.97,1562979,0
2617,2773,6094.22,1563116,0
2617,284,3181.04,1563291,0
2617,776,1128.88,1563368,0
2617,1088,553.78,1563698,0
2618,2609,1288.21,1563865,0
2618,2842,497.88,1564075,0
2619,1412,748.04,1564187,0
2619,1079,926.06,1564445,0
2619,592,2266.23,1564734,0
2619,1632,521.61,1564741,0
2619,288,540.72,1564900,0
2620,747,1057.62,1565151,0
2620,2241,502.51,1565377,0
2620,2336,677.01,1565460,0
2620,1879,1247.9,1565714,0
2621,1918,411.98,1565751,0
2621,181,12359.57,1565801,0
2622,1003,5466.54,1565806,0
2622,1411,2557.25,1565950,0
2622,2108,1426.94,1565953,0
2622,132,956.49,1566324,0
2623,11,6247.73,1566491,0
2623,2677,328.58,1566641,0
2624,2365,3903.63,1566850,0
2625,2854,935.57,1567236,0
2625,873,6241.51,1567330,0
2626,429,382.83,1567421,0
2626,1356,893.42,1567760,0
2627,1342,1058.46,1567965,0
2627,2312,1243.24,1568362,0
2628,792,91.8,1568749,0
2629,2558,378.59,1569071,0
2630,2026,396.34,1569373,0
2630,2013,2502.36,1569673,0
2631,1014,465.15,1569839,0
2631,1004,372.71,1570059,0
2631,1560,933.59,1570347,0
2632,1205,642.7,1570695,0
2633,2911,650.42,1570854,0
2633,2424,2055.89,1570987,0
2634,2224,3205.3,1571256,0
2634,441,3606.36,1571429,0
2634,2535,4110.47,1571745,0
2634,1430,915.47,1572015,0
2635,1444,1072.7,1572201,0
2635,1733,4004.1,1572385,0
2635,420,618.69,1572429,0
2636,2652,75.41,1572438,0
2636,2044,976.07,1572553,0
2636,2122,864.8,1572629,0
2636,32,607.84,1572663,0
2637,567,7029.82,1572916,0
2637,686,619.72,1573119,0
2638,826,9210.29,1573226,0
2638,1510,720.45,1573319,0
2638,2630,1233.98,1573351,0
2639,1775,1418.13,1573696,0
2639,2331,998.16,1573889,0
2639,1999,3280.04,1573992,0
2639,1723,319.27,1574061,0
2640,711,1089.54,1574422,0
2640,2873,230.24,1574466,0
2640,1677,2368.35,1574624,0
2640,1509,4828.16,1574782,0
2640,1594,330.92,1574813,0
2641,1,747.99,1574816,0
2641,541,763.03,1575196,0
2642,469,1411.73,1575565,0
2642,2764,3662.82,1575877,0
2642,926,179.17,1576103,0
2643,2041,255.12,1576210,0
2643,631,2099.24,1576435,0
2643,2508,1092.33,1576706,0
2643,1415,667.75,1576917,0
2643,870,2704.97,1576957,0
2644,1265,626.88,1577283,0
2644,1535,3638.06,1577288,0
2644,1068,2144.64,1577555,0
2645,2897,1640.54,1577621,0
2645,262,1449.9,1577867,0
2645,1443,570.32,1577928,0
2645,758,1166.32,1578003,0
2645,43,142.41,1578222,0
2646,2677,1393.8,1578359,0
2647,1650,160.35,1578629,0
2647,1110,1425.51,1578870,0
2648,2940,3291.57,1579056,0
2648,324,2887.93,1579349,0
2648,1409,826.82,1579360,0
2648,2655,1984.73,1579451,0
2648,305,4436.16,1579822,0
2649,1049,562.77,1579939,0
2649,1101,1253.48,1580205,0
2649,2883,765.88,1580473,0
2649,622,1448.7,1580761,0
2649,1488,986.32,1581129,0
2650,545,328.45,1581410,0
2651,540,823.1,1581590,0
2651,939,3155.88,1581708,0
2651,1475,762.6,1581995,0
2651,95,2284.99,1582249,0
2652,2487,1196.29,1582543,0
2652,87,591.44,1582642,0
2652,558,2142.63,1582756,0
2653,168,1463.92,1582952,0
2653,453,1063.42,1583048,0
2654,2021,2171.64,1583347,0
2654,1634,6084.45,1583618,0
2655,1674,2040.81,1583997,0
2655,2006,374.31,1584130,0
2655,2083,990.57,1584513,0
2655,1337,2658.86,1584558,0
2655,2501,1164.98,1584813,0
2656,2835,267.47,1585192,0
2656,529,1411.3,1585454,0
2657,1372,1241.74,1585741,0
2657,1650,882.24,1585873,0
2658,1654,240.71,1586199,0
2658,2843,2953.58,1586385,0
2658,2427,857.68,1586432,0
2658,658,221.66,1586606,0
2659,120,257.5,1586751,0
2659,1381,383.35,1587035,0
2659,2873,2242.43,1587244,0
2660,194,682.01,1587396,0
2660,2438,1192.31,1587598,0
2660,760,3313.04,1587799,0
2660,2162,3527.2,1587934,0
2661,347,987.76,1588144,0
2661,327,2202.3,1588234,0
2661,655,1671.11,1588276,0
2662,2657,2671.11,1588435,0
2662,1414,1180.62,1588460,0
2662,1657,2360.58,1588674,0
2663,409,266.66,1588838,0
2663,867,1702.8,1588865,0
2664,2792,1399.42,1589211,0
2664,511,2654.19,1589584,0
2665,2360,1470.97,1589830,0
2666,1096,1008.42,1590114,0
2666,1502,1727.99,1590409,0
2666,727,803.05,1590430,0
2667,1488,710.13,1590790,0
2667,2074,477.51,1591064,0
2667,1586,1065.36,1591257,0
2667,1613,2324.62,1591270,0
2667,1872,678.79,1591418,0
2668,1522,268.0,1591657,0
2668,966,2581.43,1591677,0
2668,1225,4874.71,1592006,0
2668,1261,1214.09,1592055,0
2669,1784,290.93,1592135,0
2669,2183,1811.82,1592171,0
2669,2434,681.73,1592380,0
2670,1364,3448.87,1592609,0
2670,1216,1064.43,1592827,0
2671,1591,503.56,1592944,0
2671,1470,721.26,1592956,0
2672,824,1327.81,1593220,0
2672,2750,1937.51,1593259,0
2672,1253,824.3,1593514,0
2672,377,1366.52,1593784,0
2672,1938,5440.06,1593872,0
2673,174,902.27,1594009,0
2673,126,1328.08,1594217,0
2673,2685,974.4,1594536,0
2673,28,1020.98,1594794,0
2673,12,3769.29,1594797,0
2674,1339,1959.04,1594912,0
2674,275,195.19,1595017,0
2674,2174,381.24,1595033,0
2675,1811,1707.39,1595122,0
2675,1831,409.93,1595314,0
2675,745,1880.06,1595603,0
2675,2414,4596.84,1595778,0
2675,1093,349.08,1595843,0
2676,1942,1626.3,1596088,0
2677,402,548.8,1596268,0
2677,854,633.95,1596636,0
2677,1419,1327.19,1596934,0
2677,2119,1354.84,1597006,0
2678,2094,3861.87,1597047,0
2678,380,951.66,1597288,0
2678,2428,448.57,1597315,0
2678,2747,4620.45,1597489,0
2678,319,14027.59,1597685,0
2679,1746,1053.08,1597870,0
2679,2162,66.9,1598192,0
2679,2492,13461.42,1598380,0
2679,502,57.77,1598688,0
2680,1757,540.04,1598889,0
2680,1220,3650.41,1598940,0
2680,829,1211.92,1598978,0
2681,2570,874.22,1599058,0
2681,1281,1856.56,1599163,0
2681,2721,2068.18,1599415,0
2682,1320,832.7,1599710,0
2682,2824,10254.63,1599776,0
2683,2547,6850.0,1599934,0
2683,1399,2984.24,1600018,0
2684,2316,836.05,1600356,0
2684,1043,792.38,1600508,0
2684,1115,4075.26,1600727,0
2685,399,683.94,1600751,0
2685,2203,1233.57,1601112,0
2685,702,3655.69,1601453,0
2685,1630,1395.46,1601499,0
2686,2978,1425.86,1601803,0
2686,2836,1843.44,1602030,0
2686,462,924.71,1602235,0
2686,1090,492.07,1602557,0
2687,2795,717.96,1602580,0
2688,1073,3496.7,1602928,0
2689,421,1100.17,1603306,0
2689,1316,92.01,1603682,0
2690,133,2407.95,1604065,0
2691,19,2396.77,1604444,0
2691,294,1188.37,1604610,0
2691,512,620.54,1604813,0
2691,2179,1054.34,1605133,0
2692,1217,1944.09,1605142,0
2692,1724,804.35,1605189,0
2692,2075,1114.42,1605372,0
2692,2059,6015.85,1605665,0
2693,2300,2447.05,1605763,0
2693,1350,1019.65,1605812,0
2694,2280,954.12,1606095,0
2695,1529,1056.63,1606258,0
2695,672,1808.7,1606379,0
2695,2194,1332.89,1606723,0
2696,1973,951.88,1606909,0
2696,778,1935.58,1607065,0
2696,1431,1220.06,1607150,0
2697,818,911.78,1607294,0
2697,2119,1098.07,1607597,0
2698,519,870.93,1607801,0
2698,1728,928.26,1607877,0
2698,2299,7134.58,1607889,0
2698,1016,723.29,1607999,0
2699,487,1722.45,1608278,0
2699,687,1118.18,1608544,0
2699,392,822.84,1608856,0
2699,444,7067.52,1608906,0
2699,1848,16180.7,1609023,0
2700,2342,131.68,1609259,0
2700,219,1568.11,1609443,0
2700,1378,959.78,1609679,0
2700,936,3225.84,1609891,0
2700,966,453.15,1610054,0
2701,194,666.69,1610382,0
2701,2515,195.83,1610727,0
2701,495,2259.84,1610938,0
2702,1305,529.75,1611027,0
2703,2668,962.98,1611423,0
2703,712,56.09,1611784,0
2704,1284,1871.5,1611888,0
2704,512,1578.24,1612179,0
2704,2313,2957.0,1612249,0
2704,1880,404.44,1612643,0
2704,879,957.19,1613023,0
2705,2317,1182.82,1613220,0
2705,93,2282.22,1613475,0
2705,940,1395.17,1613622,0
2705,289,3260.09,1613915,0
2706,805,2175.15,1613926,0
2707,2597,4015.39,1614052,0
2707,207,1483.22,1614439,0
2707,1087,500.63,1614687,0
2707,759,4276.04,1614774,0
2708,2611,9271.7,1615123,0
2708,1030,1604.72,1615323,0
2709,1730,825.56,1615349,0
2709,1278,506.59,1615709,0
2709,368,592.04,1615887,0
2709,1029,1206.7,1616177,0
2710,2400,3879.74,1616522,0
2710,2533,168.96,1616527,0
2710,2275,544.21,1616622,0
2710,2823,1987.5,1616835,0
2710,247,1032.38,1617091,0
2711,562,1851.64,1617113,0
2711,520,296.06,1617176,0
2712,217,1781.3,1617337,0
2712,1067,2908.64,1617475,0
2712,2400,973.39,1617586,0
2713,754,278.29,1617774,0
2713,207,5746.62,1617989,0
2714,758,2882.68,1618204,0
2714,1559,540.64,1618275,0
2714,1634,2162.76,1618477,0
2714,316,3128.13,1618521,0
2714,540,2328.87,1618604,0
2715,2563,127.7,1619000,0
2716,1726,642.27,1619051,0
2716,1135,1159.19,1619448,0
2717,117,989.94,1619682,0
2717,122,1241.75,1619928,0
2718,462,603.45,1620295,0
